sale_id,sale_date,customer_name,email,region_name,product_name,category,quantity,sale_amount
517,2024-09-03,Sneha Sharma,sneha.sharma@example.com,East,Desk Lamp,Furniture,1,2000.0
543,2024-07-27,Sneha Gupta,sneha.gupta@example.com,East,Desk Lamp,Furniture,1,2000.0
560,2024-11-01,Amit Reddy,amit.reddy@example.com,East,Desk Lamp,Furniture,1,2000.0
567,2024-08-08,Karan Singh,karan.singh@example.com,East,Desk Lamp,Furniture,1,2000.0
652,2024-02-11,Priya Gupta,priya.gupta@example.com,East,Desk Lamp,Furniture,1,2000.0
737,2023-01-08,Ravi Reddy,ravi.reddy@example.com,East,Desk Lamp,Furniture,2,4000.0
741,2024-11-03,Pooja Iyer,pooja.iyer@example.com,East,Desk Lamp,Furniture,3,6000.0
943,2023-10-05,Arjun Kumar,arjun.kumar@example.com,East,Desk Lamp,Furniture,4,8000.0
945,2023-06-04,Priya Verma,priya.verma@example.com,East,Desk Lamp,Furniture,4,8000.0
965,2023-04-10,Karan Singh,karan.singh@example.com,East,Desk Lamp,Furniture,3,6000.0
966,2024-05-21,Rahul Singh,rahul.singh@example.com,East,Desk Lamp,Furniture,1,2000.0
973,2024-08-25,Sneha Iyer,sneha.iyer@example.com,East,Desk Lamp,Furniture,5,10000.0
16,2023-07-01,Arjun Singh,arjun.singh@example.com,South,Desk Lamp,Furniture,3,6000.0
41,2024-01-30,Rahul Chopra,rahul.chopra@example.com,South,Desk Lamp,Furniture,2,4000.0
90,2024-08-06,Pooja Iyer,pooja.iyer@example.com,South,Desk Lamp,Furniture,5,10000.0
160,2023-11-19,Sneha Sharma,sneha.sharma@example.com,South,Desk Lamp,Furniture,3,6000.0
321,2023-08-03,Rahul Chopra,rahul.chopra@example.com,South,Desk Lamp,Furniture,3,6000.0
344,2024-06-27,Priya Kumar,priya.kumar@example.com,South,Desk Lamp,Furniture,4,8000.0
462,2023-10-18,Sneha Gupta,sneha.gupta@example.com,South,Desk Lamp,Furniture,4,8000.0
509,2024-06-13,Ravi Chopra,ravi.chopra@example.com,South,Desk Lamp,Furniture,1,2000.0
584,2024-12-26,Ravi Patel,ravi.patel@example.com,South,Desk Lamp,Furniture,5,10000.0
585,2024-02-05,Priya Kumar,priya.kumar@example.com,South,Desk Lamp,Furniture,5,10000.0
623,2023-04-29,Rahul Reddy,rahul.reddy@example.com,South,Desk Lamp,Furniture,1,2000.0
664,2023-11-16,Arjun Verma,arjun.verma@example.com,South,Desk Lamp,Furniture,5,10000.0
667,2023-07-02,Rahul Reddy,rahul.reddy@example.com,South,Desk Lamp,Furniture,3,6000.0
684,2023-08-23,Priya Patel,priya.patel@example.com,South,Desk Lamp,Furniture,2,4000.0
707,2023-05-24,Pooja Iyer,pooja.iyer@example.com,South,Desk Lamp,Furniture,3,6000.0
708,2023-03-09,Arjun Verma,arjun.verma@example.com,South,Desk Lamp,Furniture,4,8000.0
713,2024-01-09,Neha Sharma,neha.sharma@example.com,South,Desk Lamp,Furniture,3,6000.0
723,2023-04-27,Priya Patel,priya.patel@example.com,South,Desk Lamp,Furniture,1,2000.0
773,2024-09-13,Amit Kumar,amit.kumar@example.com,South,Desk Lamp,Furniture,2,4000.0
828,2023-12-14,Rahul Reddy,rahul.reddy@example.com,South,Desk Lamp,Furniture,3,6000.0
837,2023-01-12,Karan Verma,karan.verma@example.com,South,Desk Lamp,Furniture,5,10000.0
861,2023-01-25,Priya Mehta,priya.mehta@example.com,South,Desk Lamp,Furniture,2,4000.0
883,2023-04-24,Amit Gupta,amit.gupta@example.com,South,Desk Lamp,Furniture,3,6000.0
961,2024-06-26,Priya Gupta,priya.gupta@example.com,South,Desk Lamp,Furniture,5,10000.0
979,2024-03-14,Neha Iyer,neha.iyer@example.com,South,Desk Lamp,Furniture,2,4000.0
993,2023-11-23,Priya Gupta,priya.gupta@example.com,South,Desk Lamp,Furniture,3,6000.0
9,2024-06-10,Sneha Iyer,sneha.iyer@example.com,North,Desk Lamp,Furniture,3,6000.0
85,2023-09-22,Priya Kumar,priya.kumar@example.com,North,Desk Lamp,Furniture,4,8000.0
154,2024-10-26,Priya Gupta,priya.gupta@example.com,North,Desk Lamp,Furniture,5,10000.0
221,2023-02-13,Priya Singh,priya.singh@example.com,North,Desk Lamp,Furniture,4,8000.0
233,2024-03-23,Rahul Singh,rahul.singh@example.com,North,Desk Lamp,Furniture,5,10000.0
249,2023-07-05,Sneha Kumar,sneha.kumar@example.com,North,Desk Lamp,Furniture,1,2000.0
284,2023-06-19,Ravi Chopra,ravi.chopra@example.com,North,Desk Lamp,Furniture,1,2000.0
380,2024-03-04,Arjun Verma,arjun.verma@example.com,North,Desk Lamp,Furniture,1,2000.0
395,2024-08-11,Pooja Singh,pooja.singh@example.com,North,Desk Lamp,Furniture,5,10000.0
515,2024-07-02,Ravi Sharma,ravi.sharma@example.com,North,Desk Lamp,Furniture,2,4000.0
526,2023-06-30,Priya Singh,priya.singh@example.com,North,Desk Lamp,Furniture,3,6000.0
609,2024-10-12,Karan Singh,karan.singh@example.com,North,Desk Lamp,Furniture,2,4000.0
624,2023-02-21,Arjun Reddy,arjun.reddy@example.com,North,Desk Lamp,Furniture,2,4000.0
673,2023-02-06,Karan Kumar,karan.kumar@example.com,North,Desk Lamp,Furniture,1,2000.0
702,2024-04-30,Karan Reddy,karan.reddy@example.com,North,Desk Lamp,Furniture,5,10000.0
795,2023-05-30,Simran Singh,simran.singh@example.com,North,Desk Lamp,Furniture,5,10000.0
797,2024-02-17,Karan Sharma,karan.sharma@example.com,North,Desk Lamp,Furniture,4,8000.0
800,2023-09-30,Priya Patel,priya.patel@example.com,North,Desk Lamp,Furniture,2,4000.0
880,2023-11-24,Sneha Patel,sneha.patel@example.com,North,Desk Lamp,Furniture,3,6000.0
912,2023-10-27,Ravi Sharma,ravi.sharma@example.com,North,Desk Lamp,Furniture,2,4000.0
924,2024-12-24,Ravi Reddy,ravi.reddy@example.com,North,Desk Lamp,Furniture,5,10000.0
933,2024-02-07,Amit Reddy,amit.reddy@example.com,North,Desk Lamp,Furniture,5,10000.0
949,2024-09-21,Pooja Sharma,pooja.sharma@example.com,North,Desk Lamp,Furniture,3,6000.0
995,2023-12-26,Sneha Sharma,sneha.sharma@example.com,North,Desk Lamp,Furniture,3,6000.0
15,2023-04-12,Priya Patel,priya.patel@example.com,Central,Monitor,Electronics,1,12000.0
43,2023-12-01,Arjun Verma,arjun.verma@example.com,Central,Monitor,Electronics,4,48000.0
44,2023-07-21,Rahul Chopra,rahul.chopra@example.com,Central,Monitor,Electronics,1,12000.0
57,2024-03-28,Arjun Singh,arjun.singh@example.com,Central,Monitor,Electronics,5,60000.0
73,2023-02-15,Rahul Chopra,rahul.chopra@example.com,Central,Monitor,Electronics,5,60000.0
108,2024-07-17,Rahul Chopra,rahul.chopra@example.com,Central,Monitor,Electronics,2,24000.0
212,2024-05-25,Karan Chopra,karan.chopra@example.com,Central,Monitor,Electronics,3,36000.0
286,2024-04-13,Arjun Gupta,arjun.gupta@example.com,Central,Monitor,Electronics,3,36000.0
308,2023-10-27,Rahul Chopra,rahul.chopra@example.com,Central,Monitor,Electronics,3,36000.0
363,2023-05-11,Rahul Patel,rahul.patel@example.com,Central,Monitor,Electronics,3,36000.0
408,2023-06-25,Amit Reddy,amit.reddy@example.com,Central,Monitor,Electronics,4,48000.0
482,2023-03-05,Karan Gupta,karan.gupta@example.com,Central,Monitor,Electronics,2,24000.0
497,2024-01-23,Pooja Singh,pooja.singh@example.com,Central,Monitor,Electronics,5,60000.0
506,2023-05-03,Neha Singh,neha.singh@example.com,Central,Monitor,Electronics,3,36000.0
598,2024-08-25,Sneha Kumar,sneha.kumar@example.com,Central,Monitor,Electronics,2,24000.0
622,2024-09-01,Arjun Reddy,arjun.reddy@example.com,Central,Monitor,Electronics,5,60000.0
638,2023-07-10,Neha Sharma,neha.sharma@example.com,Central,Monitor,Electronics,5,60000.0
873,2023-03-10,Rahul Reddy,rahul.reddy@example.com,Central,Monitor,Electronics,5,60000.0
947,2024-11-16,Neha Gupta,neha.gupta@example.com,Central,Monitor,Electronics,5,60000.0
984,2023-06-02,Amit Reddy,amit.reddy@example.com,Central,Monitor,Electronics,2,24000.0
93,2023-11-16,Sneha Kumar,sneha.kumar@example.com,West,Monitor,Electronics,3,36000.0
141,2023-01-26,Amit Gupta,amit.gupta@example.com,West,Monitor,Electronics,5,60000.0
142,2023-03-24,Karan Kumar,karan.kumar@example.com,West,Monitor,Electronics,1,12000.0
164,2023-09-28,Karan Gupta,karan.gupta@example.com,West,Monitor,Electronics,4,48000.0
171,2023-10-29,Rahul Reddy,rahul.reddy@example.com,West,Monitor,Electronics,2,24000.0
183,2023-02-05,Neha Singh,neha.singh@example.com,West,Monitor,Electronics,4,48000.0
231,2024-09-19,Amit Verma,amit.verma@example.com,West,Monitor,Electronics,2,24000.0
240,2023-06-02,Ravi Chopra,ravi.chopra@example.com,West,Monitor,Electronics,1,12000.0
342,2024-06-05,Priya Patel,priya.patel@example.com,West,Monitor,Electronics,5,60000.0
345,2024-06-03,Priya Gupta,priya.gupta@example.com,West,Monitor,Electronics,2,24000.0
369,2024-01-04,Karan Reddy,karan.reddy@example.com,West,Monitor,Electronics,3,36000.0
414,2024-10-01,Pooja Patel,pooja.patel@example.com,West,Monitor,Electronics,3,36000.0
435,2024-03-15,Karan Singh,karan.singh@example.com,West,Monitor,Electronics,2,24000.0
449,2024-11-09,Arjun Verma,arjun.verma@example.com,West,Monitor,Electronics,3,36000.0
459,2023-09-14,Ravi Chopra,ravi.chopra@example.com,West,Monitor,Electronics,1,12000.0
467,2023-09-05,Arjun Kumar,arjun.kumar@example.com,West,Monitor,Electronics,4,48000.0
484,2023-03-07,Arjun Chopra,arjun.chopra@example.com,West,Monitor,Electronics,5,60000.0
498,2023-01-20,Ravi Chopra,ravi.chopra@example.com,West,Monitor,Electronics,5,60000.0
524,2024-07-28,Sneha Patel,sneha.patel@example.com,West,Monitor,Electronics,3,36000.0
542,2024-04-30,Arjun Verma,arjun.verma@example.com,West,Monitor,Electronics,5,60000.0
631,2024-08-01,Pooja Sharma,pooja.sharma@example.com,West,Monitor,Electronics,1,12000.0
639,2024-08-14,Arjun Reddy,arjun.reddy@example.com,West,Monitor,Electronics,2,24000.0
659,2024-03-16,Arjun Reddy,arjun.reddy@example.com,West,Monitor,Electronics,5,60000.0
691,2023-07-31,Ravi Chopra,ravi.chopra@example.com,West,Monitor,Electronics,4,48000.0
728,2023-08-02,Karan Reddy,karan.reddy@example.com,West,Monitor,Electronics,4,48000.0
781,2023-05-07,Priya Patel,priya.patel@example.com,West,Monitor,Electronics,2,24000.0
796,2023-01-19,Amit Reddy,amit.reddy@example.com,West,Monitor,Electronics,5,60000.0
886,2024-01-10,Pooja Singh,pooja.singh@example.com,West,Monitor,Electronics,4,48000.0
936,2024-07-02,Ravi Patel,ravi.patel@example.com,West,Monitor,Electronics,5,60000.0
942,2023-05-23,Arjun Reddy,arjun.reddy@example.com,West,Monitor,Electronics,5,60000.0
14,2024-05-14,Priya Sharma,priya.sharma@example.com,East,Monitor,Electronics,1,12000.0
149,2023-05-09,Simran Singh,simran.singh@example.com,East,Monitor,Electronics,1,12000.0
227,2023-11-29,Arjun Patel,arjun.patel@example.com,East,Monitor,Electronics,2,24000.0
246,2024-02-23,Karan Gupta,karan.gupta@example.com,East,Monitor,Electronics,4,48000.0
272,2023-02-21,Rahul Verma,rahul.verma@example.com,East,Monitor,Electronics,1,12000.0
304,2024-06-18,Simran Sharma,simran.sharma@example.com,East,Monitor,Electronics,4,48000.0
305,2024-07-30,Priya Mehta,priya.mehta@example.com,East,Monitor,Electronics,1,12000.0
312,2024-12-22,Priya Singh,priya.singh@example.com,East,Monitor,Electronics,3,36000.0
352,2024-01-09,Rahul Reddy,rahul.reddy@example.com,East,Monitor,Electronics,3,36000.0
375,2023-06-20,Karan Verma,karan.verma@example.com,East,Monitor,Electronics,3,36000.0
442,2024-01-21,Pooja Kumar,pooja.kumar@example.com,East,Monitor,Electronics,2,24000.0
496,2024-07-19,Rahul Reddy,rahul.reddy@example.com,East,Monitor,Electronics,5,60000.0
538,2023-07-13,Simran Mehta,simran.mehta@example.com,East,Monitor,Electronics,3,36000.0
550,2023-05-18,Sneha Patel,sneha.patel@example.com,East,Monitor,Electronics,1,12000.0
636,2023-06-16,Priya Verma,priya.verma@example.com,East,Monitor,Electronics,3,36000.0
650,2024-01-06,Rahul Verma,rahul.verma@example.com,East,Monitor,Electronics,4,48000.0
711,2024-09-21,Amit Chopra,amit.chopra@example.com,East,Monitor,Electronics,5,60000.0
746,2023-05-25,Simran Mehta,simran.mehta@example.com,East,Monitor,Electronics,3,36000.0
874,2023-12-17,Priya Mehta,priya.mehta@example.com,East,Monitor,Electronics,5,60000.0
63,2024-03-07,Arjun Patel,arjun.patel@example.com,South,Monitor,Electronics,3,36000.0
107,2024-06-29,Karan Reddy,karan.reddy@example.com,South,Monitor,Electronics,1,12000.0
163,2024-02-19,Arjun Reddy,arjun.reddy@example.com,South,Monitor,Electronics,2,24000.0
178,2024-02-11,Priya Verma,priya.verma@example.com,South,Monitor,Electronics,3,36000.0
209,2024-04-08,Arjun Kumar,arjun.kumar@example.com,South,Monitor,Electronics,2,24000.0
329,2023-08-13,Arjun Verma,arjun.verma@example.com,South,Monitor,Electronics,3,36000.0
426,2024-09-08,Arjun Chopra,arjun.chopra@example.com,South,Monitor,Electronics,4,48000.0
477,2023-06-03,Karan Singh,karan.singh@example.com,South,Monitor,Electronics,1,12000.0
519,2024-02-02,Simran Verma,simran.verma@example.com,South,Monitor,Electronics,2,24000.0
531,2024-01-24,Amit Sharma,amit.sharma@example.com,South,Monitor,Electronics,3,36000.0
544,2023-05-24,Neha Chopra,neha.chopra@example.com,South,Monitor,Electronics,3,36000.0
669,2024-05-26,Priya Verma,priya.verma@example.com,South,Monitor,Electronics,3,36000.0
690,2024-04-05,Ravi Patel,ravi.patel@example.com,South,Monitor,Electronics,2,24000.0
700,2023-01-14,Arjun Patel,arjun.patel@example.com,South,Monitor,Electronics,3,36000.0
720,2023-05-09,Amit Reddy,amit.reddy@example.com,South,Monitor,Electronics,4,48000.0
748,2023-10-31,Simran Mehta,simran.mehta@example.com,South,Monitor,Electronics,4,48000.0
910,2024-02-25,Karan Chopra,karan.chopra@example.com,South,Monitor,Electronics,3,36000.0
913,2024-11-16,Ravi Patel,ravi.patel@example.com,South,Monitor,Electronics,5,60000.0
926,2023-04-17,Neha Iyer,neha.iyer@example.com,South,Monitor,Electronics,1,12000.0
30,2023-11-02,Ravi Chopra,ravi.chopra@example.com,North,Monitor,Electronics,5,60000.0
33,2023-02-24,Arjun Reddy,arjun.reddy@example.com,North,Monitor,Electronics,3,36000.0
45,2024-06-18,Karan Singh,karan.singh@example.com,North,Monitor,Electronics,2,24000.0
92,2023-07-05,Pooja Iyer,pooja.iyer@example.com,North,Monitor,Electronics,3,36000.0
114,2024-12-24,Karan Singh,karan.singh@example.com,North,Monitor,Electronics,4,48000.0
155,2023-12-06,Karan Reddy,karan.reddy@example.com,North,Monitor,Electronics,4,48000.0
193,2023-12-31,Karan Reddy,karan.reddy@example.com,North,Monitor,Electronics,1,12000.0
222,2023-06-13,Ravi Sharma,ravi.sharma@example.com,North,Monitor,Electronics,3,36000.0
370,2023-09-24,Pooja Kumar,pooja.kumar@example.com,North,Monitor,Electronics,3,36000.0
389,2024-08-31,Amit Verma,amit.verma@example.com,North,Monitor,Electronics,1,12000.0
411,2023-07-15,Arjun Verma,arjun.verma@example.com,North,Monitor,Electronics,5,60000.0
447,2023-05-08,Arjun Singh,arjun.singh@example.com,North,Monitor,Electronics,1,12000.0
473,2023-04-03,Amit Chopra,amit.chopra@example.com,North,Monitor,Electronics,4,48000.0
540,2024-10-11,Priya Chopra,priya.chopra@example.com,North,Monitor,Electronics,2,24000.0
576,2024-08-29,Amit Chopra,amit.chopra@example.com,North,Monitor,Electronics,2,24000.0
595,2023-08-23,Neha Kumar,neha.kumar@example.com,North,Monitor,Electronics,4,48000.0
602,2024-09-25,Neha Iyer,neha.iyer@example.com,North,Monitor,Electronics,5,60000.0
646,2024-06-08,Amit Chopra,amit.chopra@example.com,North,Monitor,Electronics,2,24000.0
685,2024-12-27,Karan Verma,karan.verma@example.com,North,Monitor,Electronics,4,48000.0
802,2024-05-28,Neha Sharma,neha.sharma@example.com,North,Monitor,Electronics,2,24000.0
818,2023-09-05,Arjun Patel,arjun.patel@example.com,North,Monitor,Electronics,5,60000.0
835,2023-07-20,Amit Reddy,amit.reddy@example.com,North,Monitor,Electronics,2,24000.0
862,2023-02-12,Karan Reddy,karan.reddy@example.com,North,Monitor,Electronics,2,24000.0
882,2023-11-10,Karan Sharma,karan.sharma@example.com,North,Monitor,Electronics,3,36000.0
891,2024-09-16,Karan Singh,karan.singh@example.com,North,Monitor,Electronics,3,36000.0
903,2024-11-23,Amit Verma,amit.verma@example.com,North,Monitor,Electronics,5,60000.0
937,2024-10-05,Amit Reddy,amit.reddy@example.com,North,Monitor,Electronics,2,24000.0
946,2023-05-26,Ravi Verma,ravi.verma@example.com,North,Monitor,Electronics,2,24000.0
960,2024-11-27,Arjun Reddy,arjun.reddy@example.com,North,Monitor,Electronics,2,24000.0
985,2023-12-05,Simran Patel,simran.patel@example.com,North,Monitor,Electronics,1,12000.0
996,2023-05-22,Neha Verma,neha.verma@example.com,North,Monitor,Electronics,1,12000.0
34,2024-10-11,Priya Patel,priya.patel@example.com,Central,Keyboard,Accessories,1,1500.0
82,2024-01-14,Amit Verma,amit.verma@example.com,Central,Keyboard,Accessories,3,4500.0
89,2023-09-24,Arjun Singh,arjun.singh@example.com,Central,Keyboard,Accessories,4,6000.0
112,2024-02-07,Neha Singh,neha.singh@example.com,Central,Keyboard,Accessories,4,6000.0
124,2023-07-30,Priya Patel,priya.patel@example.com,Central,Keyboard,Accessories,3,4500.0
199,2023-05-30,Simran Singh,simran.singh@example.com,Central,Keyboard,Accessories,1,1500.0
271,2023-09-11,Amit Chopra,amit.chopra@example.com,Central,Keyboard,Accessories,1,1500.0
307,2023-12-02,Karan Sharma,karan.sharma@example.com,Central,Keyboard,Accessories,1,1500.0
322,2024-04-16,Ravi Reddy,ravi.reddy@example.com,Central,Keyboard,Accessories,1,1500.0
398,2024-06-26,Karan Sharma,karan.sharma@example.com,Central,Keyboard,Accessories,4,6000.0
455,2023-11-05,Simran Patel,simran.patel@example.com,Central,Keyboard,Accessories,2,3000.0
470,2024-11-02,Neha Gupta,neha.gupta@example.com,Central,Keyboard,Accessories,1,1500.0
472,2023-04-23,Rahul Singh,rahul.singh@example.com,Central,Keyboard,Accessories,4,6000.0
490,2023-03-26,Karan Gupta,karan.gupta@example.com,Central,Keyboard,Accessories,5,7500.0
492,2024-12-05,Neha Verma,neha.verma@example.com,Central,Keyboard,Accessories,4,6000.0
500,2024-04-24,Neha Kumar,neha.kumar@example.com,Central,Keyboard,Accessories,5,7500.0
508,2023-02-28,Simran Patel,simran.patel@example.com,Central,Keyboard,Accessories,5,7500.0
532,2023-11-07,Karan Chopra,karan.chopra@example.com,Central,Keyboard,Accessories,4,6000.0
578,2024-04-27,Sneha Sharma,sneha.sharma@example.com,Central,Keyboard,Accessories,5,7500.0
606,2023-06-17,Amit Kumar,amit.kumar@example.com,Central,Keyboard,Accessories,3,4500.0
618,2023-10-22,Karan Chopra,karan.chopra@example.com,Central,Keyboard,Accessories,3,4500.0
643,2023-01-04,Ravi Patel,ravi.patel@example.com,Central,Keyboard,Accessories,2,3000.0
768,2024-06-12,Priya Mehta,priya.mehta@example.com,Central,Keyboard,Accessories,1,1500.0
846,2023-05-07,Sneha Kumar,sneha.kumar@example.com,Central,Keyboard,Accessories,2,3000.0
850,2023-05-19,Karan Reddy,karan.reddy@example.com,Central,Keyboard,Accessories,4,6000.0
856,2024-03-13,Rahul Patel,rahul.patel@example.com,Central,Keyboard,Accessories,2,3000.0
872,2024-09-05,Arjun Reddy,arjun.reddy@example.com,Central,Keyboard,Accessories,2,3000.0
893,2024-10-03,Neha Patel,neha.patel@example.com,Central,Keyboard,Accessories,3,4500.0
925,2024-03-05,Amit Singh,amit.singh@example.com,Central,Keyboard,Accessories,4,6000.0
991,2024-10-09,Priya Patel,priya.patel@example.com,Central,Keyboard,Accessories,5,7500.0
31,2023-03-23,Ravi Reddy,ravi.reddy@example.com,West,Keyboard,Accessories,1,1500.0
36,2024-11-08,Priya Chopra,priya.chopra@example.com,West,Keyboard,Accessories,1,1500.0
47,2023-09-27,Rahul Reddy,rahul.reddy@example.com,West,Keyboard,Accessories,3,4500.0
51,2023-07-18,Rahul Gupta,rahul.gupta@example.com,West,Keyboard,Accessories,3,4500.0
150,2023-02-03,Sneha Sharma,sneha.sharma@example.com,West,Keyboard,Accessories,2,3000.0
259,2023-09-27,Simran Singh,simran.singh@example.com,West,Keyboard,Accessories,4,6000.0
297,2024-03-29,Pooja Sharma,pooja.sharma@example.com,West,Keyboard,Accessories,4,6000.0
328,2023-06-26,Pooja Kumar,pooja.kumar@example.com,West,Keyboard,Accessories,4,6000.0
331,2023-12-26,Ravi Chopra,ravi.chopra@example.com,West,Keyboard,Accessories,2,3000.0
338,2024-03-10,Sneha Sharma,sneha.sharma@example.com,West,Keyboard,Accessories,3,4500.0
372,2023-01-16,Ravi Reddy,ravi.reddy@example.com,West,Keyboard,Accessories,2,3000.0
407,2024-10-19,Sneha Gupta,sneha.gupta@example.com,West,Keyboard,Accessories,3,4500.0
446,2023-02-21,Priya Chopra,priya.chopra@example.com,West,Keyboard,Accessories,2,3000.0
507,2023-11-15,Arjun Reddy,arjun.reddy@example.com,West,Keyboard,Accessories,4,6000.0
527,2024-10-01,Arjun Mehta,arjun.mehta@example.com,West,Keyboard,Accessories,3,4500.0
561,2023-04-15,Pooja Patel,pooja.patel@example.com,West,Keyboard,Accessories,4,6000.0
600,2024-05-02,Priya Kumar,priya.kumar@example.com,West,Keyboard,Accessories,2,3000.0
607,2024-05-01,Rahul Sharma,rahul.sharma@example.com,West,Keyboard,Accessories,4,6000.0
679,2024-05-08,Neha Kumar,neha.kumar@example.com,West,Keyboard,Accessories,3,4500.0
710,2024-03-06,Simran Verma,simran.verma@example.com,West,Keyboard,Accessories,4,6000.0
721,2024-08-17,Arjun Patel,arjun.patel@example.com,West,Keyboard,Accessories,4,6000.0
743,2024-09-18,Priya Gupta,priya.gupta@example.com,West,Keyboard,Accessories,3,4500.0
810,2024-08-13,Sneha Iyer,sneha.iyer@example.com,West,Keyboard,Accessories,4,6000.0
867,2024-04-06,Ravi Patel,ravi.patel@example.com,West,Keyboard,Accessories,1,1500.0
901,2024-07-10,Neha Mehta,neha.mehta@example.com,West,Keyboard,Accessories,3,4500.0
951,2023-12-15,Ravi Sharma,ravi.sharma@example.com,West,Keyboard,Accessories,2,3000.0
957,2023-08-21,Priya Patel,priya.patel@example.com,West,Keyboard,Accessories,3,4500.0
970,2024-09-21,Karan Reddy,karan.reddy@example.com,West,Keyboard,Accessories,1,1500.0
997,2024-03-18,Amit Chopra,amit.chopra@example.com,West,Keyboard,Accessories,2,3000.0
19,2023-11-16,Neha Gupta,neha.gupta@example.com,East,Keyboard,Accessories,4,6000.0
24,2023-07-08,Sneha Gupta,sneha.gupta@example.com,East,Keyboard,Accessories,5,7500.0
67,2024-02-16,Simran Sharma,simran.sharma@example.com,East,Keyboard,Accessories,5,7500.0
91,2024-01-18,Karan Singh,karan.singh@example.com,East,Keyboard,Accessories,4,6000.0
99,2023-11-26,Pooja Sharma,pooja.sharma@example.com,East,Keyboard,Accessories,4,6000.0
299,2024-07-04,Karan Sharma,karan.sharma@example.com,East,Keyboard,Accessories,2,3000.0
324,2024-04-07,Pooja Patel,pooja.patel@example.com,East,Keyboard,Accessories,5,7500.0
334,2023-11-02,Rahul Iyer,rahul.iyer@example.com,East,Keyboard,Accessories,5,7500.0
410,2023-02-19,Simran Mehta,simran.mehta@example.com,East,Keyboard,Accessories,4,6000.0
480,2023-03-13,Rahul Patel,rahul.patel@example.com,East,Keyboard,Accessories,4,6000.0
621,2023-01-30,Karan Singh,karan.singh@example.com,East,Keyboard,Accessories,5,7500.0
647,2024-12-20,Arjun Reddy,arjun.reddy@example.com,East,Keyboard,Accessories,5,7500.0
651,2024-10-29,Rahul Iyer,rahul.iyer@example.com,East,Keyboard,Accessories,5,7500.0
699,2023-09-23,Rahul Reddy,rahul.reddy@example.com,East,Keyboard,Accessories,4,6000.0
756,2023-03-30,Arjun Gupta,arjun.gupta@example.com,East,Keyboard,Accessories,1,1500.0
808,2024-11-07,Amit Sharma,amit.sharma@example.com,East,Keyboard,Accessories,3,4500.0
840,2023-07-31,Ravi Chopra,ravi.chopra@example.com,East,Keyboard,Accessories,4,6000.0
841,2023-02-23,Karan Reddy,karan.reddy@example.com,East,Keyboard,Accessories,3,4500.0
889,2024-12-26,Arjun Patel,arjun.patel@example.com,East,Keyboard,Accessories,2,3000.0
899,2023-08-01,Priya Mehta,priya.mehta@example.com,East,Keyboard,Accessories,1,1500.0
906,2024-01-26,Pooja Singh,pooja.singh@example.com,East,Keyboard,Accessories,4,6000.0
950,2024-11-04,Karan Reddy,karan.reddy@example.com,East,Keyboard,Accessories,1,1500.0
13,2024-08-14,Sneha Reddy,sneha.reddy@example.com,South,Keyboard,Accessories,3,4500.0
72,2024-10-24,Rahul Verma,rahul.verma@example.com,South,Keyboard,Accessories,5,7500.0
156,2023-07-21,Rahul Iyer,rahul.iyer@example.com,South,Keyboard,Accessories,4,6000.0
161,2023-12-29,Priya Patel,priya.patel@example.com,South,Keyboard,Accessories,3,4500.0
173,2024-10-25,Rahul Iyer,rahul.iyer@example.com,South,Keyboard,Accessories,1,1500.0
188,2024-07-30,Neha Chopra,neha.chopra@example.com,South,Keyboard,Accessories,5,7500.0
228,2024-07-05,Arjun Kumar,arjun.kumar@example.com,South,Keyboard,Accessories,2,3000.0
294,2023-08-29,Amit Gupta,amit.gupta@example.com,South,Keyboard,Accessories,1,1500.0
348,2023-08-26,Ravi Reddy,ravi.reddy@example.com,South,Keyboard,Accessories,1,1500.0
404,2023-01-28,Ravi Chopra,ravi.chopra@example.com,South,Keyboard,Accessories,4,6000.0
428,2024-10-01,Priya Mehta,priya.mehta@example.com,South,Keyboard,Accessories,4,6000.0
444,2024-02-20,Karan Sharma,karan.sharma@example.com,South,Keyboard,Accessories,2,3000.0
546,2023-08-03,Priya Kumar,priya.kumar@example.com,South,Keyboard,Accessories,4,6000.0
548,2024-10-09,Neha Mehta,neha.mehta@example.com,South,Keyboard,Accessories,3,4500.0
549,2023-12-30,Pooja Sharma,pooja.sharma@example.com,South,Keyboard,Accessories,5,7500.0
689,2024-11-22,Rahul Iyer,rahul.iyer@example.com,South,Keyboard,Accessories,1,1500.0
780,2023-08-31,Priya Mehta,priya.mehta@example.com,South,Keyboard,Accessories,5,7500.0
816,2023-07-24,Karan Verma,karan.verma@example.com,South,Keyboard,Accessories,1,1500.0
823,2023-09-22,Arjun Mehta,arjun.mehta@example.com,South,Keyboard,Accessories,3,4500.0
824,2024-06-28,Priya Chopra,priya.chopra@example.com,South,Keyboard,Accessories,2,3000.0
854,2023-09-11,Rahul Reddy,rahul.reddy@example.com,South,Keyboard,Accessories,3,4500.0
866,2024-10-06,Pooja Patel,pooja.patel@example.com,South,Keyboard,Accessories,2,3000.0
922,2023-11-07,Arjun Kumar,arjun.kumar@example.com,South,Keyboard,Accessories,3,4500.0
939,2024-12-30,Rahul Chopra,rahul.chopra@example.com,South,Keyboard,Accessories,5,7500.0
972,2024-11-12,Ravi Verma,ravi.verma@example.com,South,Keyboard,Accessories,4,6000.0
